,AAPL,ACN,ADBE,ADI,ADP,ADSK,AMAT,AMD,AMZN,APH,APP,ARM,AVGO,AXP,AZO,BA,BABA,BAC,BLK,BN,BX,C,CB,CDNS,CME,COF,COST,CPNG,CPRT,CRM,CRWD,CSCO,CVNA,CVS,DELL,DG,EBAY,FTNT,GD,GE,GOOG,GS,HD,HON,HOOD,HWM,IBKR,IBM,ICE,INTC,INTU,JD,JPM,KKR,KLAC,KR,LMT,LOW,LRCX,MA,MELI,META,MMC,MRVL,MS,MSFT,MU,NET,NFLX,NOC,NOW,NTES,NU,NVDA,ORCL,ORLY,PANW,PDD,PGR,PLD,PLTR,QCOM,RBLX,ROST,RTX,SCHW,SE,SNOW,SNPS,TGT,TJX,TPR,TSCO,TXN,ULTA,V,WDAY,WELL,WFC,WMT
SNOW,0.009995163,0.010084353,0.009835819,0.009527401,0.00952176,0.0101334965,0.009627551,0.010188552,0.009948229,0.009859915,0.009790935,0.010390914,0.009802229,0.009953343,0.009818315,0.00979446,0.009975903,0.009728719,0.009710981,0.010039686,0.009769464,0.0098109245,0.010112369,0.010004675,0.009868356,0.010034272,0.009896634,0.0100467745,0.009815673,0.009750814,0.010631467,0.009879149,0.010232013,0.010378509,0.009864982,0.009710899,0.009738788,0.010013261,0.009817279,0.010553384,0.00979015,0.009994527,0.0101293735,0.010509873,0.0098966835,0.009927278,0.010060685,0.009978505,0.009808044,0.010405307,0.010214374,0.009385856,0.009964984,0.010115271,0.010157846,0.009988197,0.0101724565,0.009565891,0.009882511,0.009899543,0.0103929825,0.010103123,0.01002191,0.0102508385,0.010094869,0.009874315,0.009722089,0.009815335,0.009664699,0.01015952,0.010521646,0.0098619005,0.009991261,0.010769743,0.01043336,0.010016785,0.009491499,0.0096481405,0.010322901,0.009927153,0.009906355,0.0099953385,0.010202578,0.0098981345,0.010412749,0.010015298,0.010240675,0.010240203,0.010133551,0.010296847,0.009825009,0.009933085,0.010139319,0.009704129,0.010395193,0.009545608,0.010244282,0.010268442,0.010151299,0.009863068
SNPS,0.010001564,0.010088675,0.009842324,0.009536982,0.009535264,0.010120203,0.009623719,0.010165427,0.009952193,0.0098481,0.009722054,0.010337908,0.009835357,0.009947891,0.009811968,0.009760969,0.0099696815,0.009713017,0.00970968,0.010005375,0.009777385,0.009810026,0.010135892,0.010022878,0.0098165,0.010049019,0.009890236,0.009990987,0.009840194,0.00973782,0.010608418,0.009884593,0.010223388,0.010400797,0.009893619,0.009706107,0.009776388,0.010039067,0.009801028,0.010550074,0.009777017,0.00998941,0.01015953,0.010528838,0.009886704,0.009867394,0.010018227,0.010020515,0.009785408,0.010434857,0.010213992,0.0093755415,0.009952788,0.010097558,0.010133399,0.0100155175,0.010174016,0.009591651,0.0098967515,0.009950469,0.010410369,0.010073325,0.010037686,0.010236332,0.010106586,0.009860849,0.0097288005,0.009783364,0.009683521,0.010187618,0.0105303805,0.009907307,0.009982419,0.010756557,0.010462344,0.010029378,0.0095111765,0.009647766,0.010294019,0.009948131,0.009946696,0.010041171,0.010157184,0.009859824,0.010415189,0.010007687,0.010256966,0.010232417,0.010139266,0.01031442,0.009800728,0.009929599,0.010153756,0.009667757,0.010425342,0.009566807,0.010251002,0.0102839945,0.010154185,0.009865733
TGT,0.010015088,0.010090403,0.009802481,0.009536117,0.009557337,0.0101151625,0.009617979,0.010158513,0.009946536,0.009878995,0.009743853,0.010354252,0.009842282,0.009986452,0.009800376,0.009775704,0.009955079,0.009704199,0.009707525,0.010041191,0.009749821,0.009780975,0.010141834,0.010016475,0.009864408,0.010012861,0.009915872,0.010017246,0.009868273,0.009751003,0.01060357,0.009920288,0.010241394,0.010387741,0.009896482,0.00966341,0.009721987,0.010058949,0.009808613,0.010529734,0.0097811315,0.009996183,0.010116262,0.010523528,0.0099073425,0.009912956,0.010050287,0.009977783,0.009844633,0.010425646,0.010230257,0.009371331,0.009983109,0.010121734,0.010147139,0.010016166,0.010188168,0.009575525,0.009895655,0.009911053,0.010453428,0.010072017,0.010038913,0.010265859,0.010057193,0.009845877,0.009709934,0.009807728,0.009683526,0.010152643,0.010543592,0.009868515,0.009967079,0.010785112,0.0104669165,0.010028651,0.0095054,0.009634222,0.010279512,0.009954496,0.009927955,0.010024662,0.010181431,0.009864534,0.010435341,0.010009551,0.010197752,0.010208633,0.010119652,0.010322063,0.009801885,0.009905963,0.010134362,0.009678957,0.010391109,0.0095749805,0.010259308,0.010259793,0.010164471,0.009860639
TJX,0.009948475,0.010099808,0.009823614,0.009528089,0.009520323,0.010138604,0.009658728,0.010170251,0.009941078,0.009850258,0.009759645,0.010314485,0.009855231,0.009998333,0.009778125,0.009761402,0.009966235,0.009753985,0.009716893,0.010028863,0.0097695375,0.009830951,0.010114658,0.009993621,0.009843627,0.010016808,0.009906898,0.009980146,0.009878462,0.009752839,0.010603398,0.009872985,0.010245595,0.010395358,0.009853138,0.009690053,0.0097763445,0.010029996,0.009814365,0.010507092,0.009754442,0.010024516,0.0101420395,0.010540455,0.009890478,0.009894896,0.010042104,0.0099887,0.009800111,0.010428606,0.010206203,0.00936236,0.009966775,0.010099273,0.010151513,0.009991593,0.010204017,0.009548551,0.0098894015,0.0099028135,0.010389013,0.010047544,0.010027368,0.010238893,0.010098891,0.009860152,0.009723991,0.009789808,0.009692514,0.010192005,0.010563661,0.009876684,0.0099926,0.010743125,0.010410521,0.010026393,0.009554798,0.009653376,0.010305134,0.009948733,0.009917777,0.010069764,0.010110441,0.009884369,0.010402771,0.01004816,0.01023711,0.010213511,0.010148728,0.010344254,0.00982059,0.00996607,0.010134863,0.009690631,0.01041869,0.009620303,0.010264826,0.010274256,0.010129994,0.009850542
TPR,0.009999867,0.010079464,0.009809174,0.0095495945,0.009531861,0.010121839,0.009623701,0.010155801,0.009940009,0.009893239,0.00979974,0.010358773,0.009854634,0.009980093,0.009778493,0.009764548,0.009965016,0.009744183,0.009696067,0.010033828,0.009745829,0.009809108,0.010125873,0.009997845,0.009848602,0.0100334,0.009876935,0.010042681,0.009852117,0.009759085,0.010661408,0.009862803,0.010255002,0.010423394,0.009900007,0.009693298,0.009743554,0.010040896,0.009798428,0.010552416,0.009788093,0.010001413,0.010146777,0.010517556,0.009929451,0.00988104,0.010060083,0.010022214,0.009813058,0.010367193,0.010203814,0.009383816,0.009995747,0.01006591,0.010129704,0.009986884,0.010180377,0.009571491,0.009850558,0.009873294,0.010404967,0.0100541655,0.010008613,0.010268742,0.0100873215,0.009874773,0.009736203,0.009786782,0.0096855415,0.010205584,0.010506234,0.009890454,0.010009692,0.010770729,0.010468944,0.010011693,0.009520979,0.0096414415,0.01029461,0.0099379765,0.009892013,0.009998558,0.010188017,0.009855172,0.010448201,0.009999539,0.010269691,0.010239644,0.010136535,0.010309361,0.009790802,0.009917993,0.010131227,0.009638458,0.010406401,0.009573491,0.010231657,0.010289194,0.010182686,0.009864839
TSCO,0.009984562,0.010077705,0.009857998,0.009540806,0.009525838,0.01012954,0.009617401,0.010168181,0.009960572,0.009838515,0.009742714,0.010338831,0.009835634,0.009953342,0.0097924415,0.009751883,0.009974641,0.009735359,0.00970358,0.010044693,0.009806763,0.009858907,0.010131201,0.009989431,0.009849926,0.0100305015,0.009881595,0.010009316,0.009868094,0.009745097,0.010611589,0.009895693,0.010247584,0.010383725,0.009880424,0.009685166,0.009759855,0.010026628,0.009812721,0.010538039,0.009752771,0.010015851,0.010133298,0.01052344,0.009883598,0.009889429,0.010061645,0.010012514,0.009787424,0.01040991,0.010221604,0.009366861,0.009971283,0.010104219,0.010136212,0.010021241,0.010197872,0.0095527675,0.0098807905,0.009903463,0.010433489,0.0100468295,0.010030195,0.010290731,0.010080716,0.009842845,0.009737883,0.009804068,0.009672288,0.010166921,0.010555279,0.009856509,0.009976486,0.010762739,0.010437108,0.010038277,0.0095355725,0.009672912,0.010274082,0.009966861,0.009928282,0.010029582,0.010137206,0.009884996,0.010397807,0.010013364,0.010242881,0.010219705,0.010122877,0.010324286,0.009800572,0.009919012,0.010141542,0.009721846,0.010405113,0.009568121,0.010274109,0.01027523,0.010152913,0.009846068
TXN,0.010016203,0.010068018,0.009848256,0.009504796,0.009540188,0.010102907,0.009606961,0.010142644,0.009936523,0.009872287,0.009748204,0.010357553,0.009859613,0.009954586,0.009779981,0.009752929,0.009957168,0.009717393,0.00971504,0.010028405,0.009771253,0.009778114,0.010129322,0.010007681,0.009823654,0.010036103,0.0099175805,0.010032299,0.009861816,0.009728568,0.010622766,0.009895329,0.010215199,0.010428488,0.009873579,0.009711279,0.009742392,0.010056915,0.00978683,0.010523634,0.009767727,0.010025635,0.010150427,0.010525925,0.009912603,0.00986504,0.010076628,0.00999775,0.0097874785,0.010423578,0.010227724,0.009385865,0.00998934,0.010099036,0.010131416,0.010004623,0.01017256,0.009583094,0.009883154,0.009899313,0.010425523,0.01006876,0.010025529,0.010271797,0.010090093,0.009874057,0.009740878,0.009802615,0.009681062,0.0101817595,0.010519462,0.009845363,0.010012193,0.01076645,0.010483706,0.01001375,0.009517698,0.009632107,0.010272747,0.009969251,0.009898069,0.010018821,0.010164258,0.009883643,0.01041367,0.010002223,0.010248944,0.010263663,0.010135315,0.010315295,0.009800275,0.009938812,0.010140423,0.009667478,0.010424564,0.009556709,0.010266413,0.010301819,0.01015171,0.009851718
ULTA,0.009988637,0.010087009,0.009820058,0.009533257,0.009530237,0.010125513,0.009609213,0.010173265,0.009923094,0.009846249,0.009771809,0.0103493,0.00986142,0.009939492,0.009808815,0.009772845,0.009969039,0.009746867,0.009708795,0.010030664,0.009755587,0.009795601,0.010139853,0.009997732,0.009842183,0.01001232,0.009881797,0.010009129,0.009868364,0.009748995,0.010652256,0.009903386,0.010248409,0.0104061905,0.009866462,0.009718898,0.009730045,0.010013855,0.009801881,0.010546189,0.009791572,0.010019429,0.010130439,0.010542796,0.009901416,0.009890969,0.010029796,0.009997867,0.0097998325,0.010439845,0.010206355,0.009417768,0.009933786,0.010108635,0.01013843,0.009999687,0.0101921065,0.009565963,0.009859132,0.0099075595,0.010425679,0.010068287,0.010007568,0.010239081,0.010079129,0.009843355,0.0097405035,0.009793108,0.009664653,0.010178601,0.010526067,0.009905003,0.009970888,0.010768522,0.010453644,0.010055602,0.009518552,0.009646077,0.010283622,0.009951076,0.009936372,0.010016661,0.0101781525,0.009873421,0.01042044,0.010028748,0.010224233,0.010238906,0.010139282,0.010332379,0.009815792,0.009924182,0.010148531,0.00970541,0.010402361,0.009582349,0.010242092,0.010263548,0.010137726,0.0098623065
V,0.009980251,0.010075159,0.0098126065,0.0095453765,0.009524638,0.010116418,0.009649647,0.010175388,0.009935186,0.009882018,0.009781278,0.010346822,0.009843629,0.010011494,0.009790704,0.009751075,0.009887428,0.009725764,0.009718606,0.010003824,0.009747184,0.009758653,0.010146732,0.010055391,0.009825734,0.010024665,0.009925047,0.009996994,0.009878375,0.009751816,0.010604074,0.00986707,0.0102319475,0.010372131,0.009921793,0.009703945,0.0097521,0.010057564,0.009788376,0.010516627,0.009759894,0.009998433,0.010157795,0.010512652,0.009896832,0.009884953,0.010035242,0.009980954,0.009821348,0.010404306,0.01022344,0.009353671,0.0099784685,0.010123217,0.010166397,0.010015504,0.010187101,0.009561723,0.009889492,0.009900441,0.010420496,0.010111101,0.010050579,0.010261753,0.010079798,0.009870019,0.009746754,0.009782285,0.00967655,0.010183739,0.010539728,0.009866757,0.009980862,0.010795596,0.010477681,0.010005076,0.009518766,0.0096292775,0.010318681,0.009943132,0.009914634,0.010041559,0.010159417,0.009861897,0.01043316,0.010008715,0.010217676,0.010243205,0.010154739,0.010326926,0.00981481,0.009905187,0.010173767,0.009640498,0.010393969,0.009572559,0.01027696,0.01025598,0.010166854,0.0098434575
WDAY,0.009991267,0.010091089,0.009827513,0.009527175,0.009557402,0.010128177,0.009610307,0.010178429,0.00997588,0.009875095,0.009751734,0.010339657,0.009841055,0.0099662775,0.00978699,0.009753652,0.009950995,0.009717454,0.0097112395,0.010038441,0.009799367,0.009810692,0.010141543,0.010030085,0.009836821,0.010060594,0.0098869,0.010026334,0.009873353,0.009746341,0.010612274,0.009907139,0.010239976,0.010393482,0.009882655,0.009712385,0.009758821,0.010046286,0.00982601,0.010509803,0.009781162,0.010003276,0.010117991,0.010516379,0.009875907,0.00989194,0.010052532,0.009990002,0.009790667,0.010414302,0.010204738,0.009381723,0.009934523,0.010114789,0.010136803,0.01001169,0.01019438,0.009551834,0.009860778,0.00989856,0.010403564,0.010083737,0.010003674,0.01025528,0.010094304,0.009858472,0.009732279,0.009793714,0.009688734,0.010185113,0.010546194,0.009881635,0.009953212,0.010754354,0.010443466,0.010047101,0.009525608,0.009683705,0.0102948155,0.00994523,0.009920387,0.010038417,0.010172073,0.009897938,0.010381501,0.010023485,0.01025598,0.010249804,0.010119599,0.010328812,0.009806453,0.009918975,0.010142015,0.0096923355,0.010381222,0.009567368,0.010258295,0.010250254,0.0101442,0.009832036
WELL,0.0099765565,0.010081526,0.009812274,0.009544017,0.009567252,0.010133376,0.009642347,0.010171236,0.009965546,0.009843791,0.009826118,0.010383817,0.009858601,0.009959206,0.009789918,0.009767181,0.009982306,0.009748555,0.009701091,0.010032954,0.00979978,0.009832172,0.010121571,0.010000263,0.009842413,0.010017214,0.009887395,0.010016784,0.009878266,0.00975573,0.0106338365,0.009880573,0.01026968,0.010368033,0.00991104,0.009685425,0.009741586,0.009994831,0.00979657,0.010543236,0.009792023,0.009997965,0.010130366,0.010509088,0.009903705,0.009923906,0.010055622,0.009966972,0.009841926,0.010392836,0.0101818815,0.0094012655,0.009973933,0.010133009,0.0101462025,0.009996387,0.010172885,0.00956879,0.009904555,0.009885879,0.010391227,0.010084035,0.010010153,0.010235252,0.010069877,0.009856485,0.009718832,0.009829685,0.009666527,0.0101536,0.010496443,0.009898718,0.009981215,0.010743034,0.010447816,0.010044584,0.009538379,0.009679418,0.01026879,0.009924294,0.009905221,0.0100185685,0.010203956,0.009907998,0.010412517,0.0100091025,0.010229136,0.010217637,0.010137919,0.010317423,0.0098136,0.009896853,0.010118731,0.00970887,0.010343815,0.00960372,0.010243925,0.010235811,0.010152325,0.009841244
WFC,0.00997959,0.010072449,0.009796839,0.009525113,0.009561496,0.010135297,0.009598293,0.0102019645,0.009943866,0.009873566,0.009763398,0.010348443,0.009838368,0.009981066,0.009781715,0.009788803,0.009987809,0.009753515,0.009704934,0.010052945,0.009830019,0.009837702,0.01013438,0.00999259,0.009870511,0.010011123,0.00985162,0.009986185,0.009882543,0.009724193,0.010646522,0.0099036945,0.010272894,0.010367331,0.009872204,0.009690881,0.009740109,0.010034945,0.009791607,0.01052388,0.00978995,0.010009242,0.01011771,0.010523847,0.0099159675,0.009917276,0.010043528,0.009978885,0.00984209,0.010386264,0.0102057,0.009384715,0.009963945,0.010098596,0.01016375,0.009992418,0.010216968,0.009554129,0.009848083,0.009887444,0.010430049,0.010023679,0.009997166,0.010265182,0.01010452,0.009837153,0.009703998,0.009816954,0.009676329,0.010172441,0.010544103,0.0099187335,0.009975575,0.010771882,0.010429768,0.010045201,0.009530813,0.009653013,0.010309289,0.009931914,0.00995186,0.010036465,0.010172077,0.009867789,0.010419135,0.010019212,0.010248135,0.0102080675,0.01013029,0.010321222,0.009822765,0.009915748,0.010131998,0.0096945325,0.010366398,0.009579713,0.010263434,0.010196456,0.01014657,0.009875464
WMT,0.009983441,0.010081582,0.009841289,0.00954042,0.009534458,0.010109999,0.009602571,0.010165969,0.00993964,0.009870491,0.009782355,0.010338627,0.009834837,0.00996264,0.009797003,0.009774406,0.009996945,0.009736308,0.009725353,0.010049365,0.009759206,0.009808676,0.010132804,0.010007396,0.009863341,0.010044615,0.009893252,0.010021677,0.009874069,0.009731289,0.010638106,0.00990515,0.010248972,0.010397894,0.009859002,0.009687733,0.009750885,0.0100392625,0.009814184,0.010568349,0.009796284,0.009989515,0.010129026,0.010520728,0.009887296,0.009893009,0.010084651,0.010011068,0.009805011,0.010417085,0.010184941,0.009393641,0.00997323,0.010085449,0.01012834,0.010010386,0.010181969,0.009543836,0.009869622,0.009912582,0.010425331,0.010066863,0.010018699,0.0102453595,0.010070049,0.009854116,0.009724315,0.00978412,0.009691159,0.010165591,0.010523798,0.009884064,0.00999634,0.010796188,0.010451409,0.0100118015,0.009506017,0.009652192,0.010284314,0.009946669,0.009916537,0.010011757,0.010163153,0.009874662,0.010417326,0.010008555,0.010242286,0.010240745,0.010138132,0.010329832,0.009791129,0.009922592,0.010134969,0.009700146,0.010385269,0.00957774,0.010225941,0.010274146,0.010153886,0.009861572
