,AAPL,ACN,ADBE,ADI,ADP,ADSK,AMAT,AMD,AMZN,APH,APP,ARM,AVGO,AXP,AZO,BA,BABA,BAC,BLK,BN,BX,C,CB,CDNS,CME,COF,COST,CPNG,CPRT,CRM,CRWD,CSCO,CVNA,CVS,DELL,DG,EBAY,FTNT,GD,GE,GOOG,GS,HD,HON,HOOD,HWM,IBKR,IBM,ICE,INTC,INTU,JD,JPM,KKR,KLAC,KR,LMT,LOW,LRCX,MA,MELI,META,MMC,MRVL,MS,MSFT,MU,NET,NFLX,NOC,NOW,NTES,NU,NVDA,ORCL,ORLY,PANW,PDD,PGR,PLD,PLTR,QCOM,RBLX,ROST,RTX,SCHW,SE,SNOW,SNPS,TGT,TJX,TPR,TSCO,TXN,ULTA,V,WDAY,WELL,WFC,WMT,XLE,XLK,XLY
ROST,0.0097025065,0.010273758,0.009985935,0.009678755,0.01000742,0.010352535,0.00985866,0.010551943,0.009680688,0.009335543,0.009882715,0.009729056,0.009291809,0.009164477,0.010202977,0.009899739,0.00949922,0.009761753,0.00950105,0.0098796,0.009441271,0.009846833,0.009475157,0.009908816,0.009429192,0.010012404,0.009356108,0.009971104,0.009678829,0.009395596,0.0100748185,0.009481181,0.009433157,0.00902047,0.009590792,0.009711664,0.009634395,0.010019554,0.009876215,0.009499618,0.010313861,0.009757394,0.009700833,0.010173516,0.009713063,0.009201049,0.009678582,0.009909341,0.010099376,0.009924373,0.009321766,0.009782797,0.009382373,0.009390446,0.009527144,0.00904385,0.0098718535,0.009975358,0.009495905,0.009732506,0.009394502,0.009873618,0.009968301,0.009268352,0.009806947,0.009498384,0.009873448,0.009989471,0.009742078,0.009465894,0.009650434,0.009362635,0.010463627,0.0099033145,0.009609453,0.00945964,0.0095615,0.009729416,0.010060483,0.00954318,0.009796486,0.00991871,0.010023053,0.009387469,0.009749356,0.00980873,0.008971797,0.0101001505,0.009736962,0.009708223,0.009579866,0.009213426,0.009792974,0.009593907,0.009613578,0.009887333,0.009926415,0.009694472,0.009816362,0.009207061,0.009273512,0.009697689,0.010185084
RTX,0.009701166,0.010236226,0.010040702,0.009700468,0.010005288,0.010410316,0.009823777,0.010605052,0.0096399505,0.009368515,0.009882766,0.00966697,0.009272143,0.009179385,0.010203585,0.009963444,0.00949911,0.009768891,0.0094916355,0.009851344,0.009463278,0.009853699,0.009471861,0.009907991,0.009488085,0.010010559,0.009349679,0.009990087,0.009634858,0.009382995,0.010016335,0.009503839,0.009434,0.008990263,0.009660192,0.009664777,0.009615929,0.010041144,0.009885798,0.009501052,0.010346481,0.009793895,0.009771824,0.010176101,0.009678291,0.00921892,0.009764324,0.0099192485,0.010091167,0.00991739,0.009297382,0.00984191,0.00935187,0.00931891,0.009534573,0.009062803,0.009915959,0.009947609,0.009515778,0.00971843,0.009379072,0.009815529,0.010007406,0.009243713,0.009829856,0.009427378,0.009852708,0.009934022,0.009723702,0.009442816,0.009657745,0.009361674,0.010454413,0.009869555,0.009639751,0.00946478,0.009533745,0.0097711375,0.010075874,0.009505156,0.009755044,0.009928565,0.010081594,0.009407628,0.009792417,0.009759119,0.0089641,0.010125836,0.009765984,0.009727015,0.009556584,0.0092030205,0.009707637,0.009545814,0.009650946,0.009952012,0.009936743,0.009642815,0.009818019,0.009196566,0.009278345,0.009694056,0.010160088
SCHW,0.009679855,0.010293893,0.01001197,0.009706549,0.009968492,0.010326194,0.0098855905,0.010547959,0.009685399,0.009345743,0.009885809,0.009759366,0.009277145,0.009193217,0.010170522,0.0099565685,0.009519084,0.009835251,0.009526013,0.009941556,0.009437481,0.0098427,0.0094675785,0.009909618,0.009490098,0.010010388,0.009351856,0.0099536665,0.009649873,0.009339679,0.010055352,0.009492278,0.009464313,0.009055272,0.0096039325,0.009685202,0.009655876,0.010013646,0.009965078,0.00946099,0.010403139,0.009733263,0.00977312,0.010141916,0.009607771,0.009215895,0.009635001,0.009829242,0.01002974,0.009906148,0.009275179,0.009776448,0.009367867,0.009325612,0.009533481,0.00909005,0.009856993,0.010002121,0.009515858,0.009663301,0.009366661,0.009841352,0.010043085,0.009301469,0.009759422,0.009496554,0.009919542,0.009984823,0.00975528,0.009453369,0.009598533,0.009381059,0.010480812,0.0098756775,0.009595821,0.009394236,0.00951937,0.009728576,0.010081791,0.0094914865,0.009826211,0.009934096,0.010079689,0.009371738,0.009751124,0.009746851,0.009037915,0.010102142,0.009761816,0.009775971,0.009482905,0.009245197,0.009828488,0.0096121915,0.009562963,0.009923354,0.009854769,0.009694772,0.009826431,0.00924273,0.009264985,0.009744896,0.010156635
SE,0.009733976,0.0102271605,0.010000635,0.00969415,0.009991703,0.010354646,0.009791511,0.010617714,0.009619474,0.00938395,0.00982949,0.009753177,0.009294139,0.009195536,0.0102125155,0.009867784,0.009470906,0.009824063,0.009436497,0.009900884,0.009453671,0.009830373,0.009472299,0.009935967,0.009470896,0.010041493,0.009355804,0.009975411,0.009640844,0.009444673,0.010146588,0.009539005,0.009485763,0.008965336,0.009609658,0.009656961,0.009689339,0.010023609,0.00994629,0.009513798,0.010390896,0.009764473,0.009720062,0.010132751,0.009699507,0.009229783,0.009743458,0.009891357,0.010087073,0.009911938,0.009304635,0.009816682,0.009367807,0.009350468,0.009517714,0.009032087,0.009843275,0.00997373,0.009472469,0.009678648,0.00937453,0.009859923,0.010023956,0.009241609,0.009800522,0.009486135,0.00993499,0.00991617,0.009679643,0.009401258,0.00964406,0.009327354,0.010485494,0.009896129,0.0096619725,0.009469668,0.009532113,0.009719206,0.01007568,0.009488539,0.009778976,0.009942995,0.010075188,0.009390705,0.009796662,0.009790473,0.009000821,0.010146138,0.009707476,0.0097595155,0.009564114,0.009260276,0.009728786,0.009620722,0.00956267,0.009911061,0.009868486,0.009652681,0.009822913,0.009210481,0.009239543,0.009732571,0.010091291
SNOW,0.009703149,0.010233084,0.00995946,0.0097030755,0.009979807,0.010369098,0.009798747,0.010551076,0.009681971,0.00939528,0.009875114,0.009773022,0.009266136,0.009210987,0.0101902895,0.009934067,0.00949421,0.0097519625,0.009486038,0.009902977,0.009493079,0.009888595,0.009461859,0.009934861,0.009517124,0.010002643,0.009337072,0.009999455,0.009635162,0.009369893,0.0100483885,0.009470868,0.009444207,0.0089899665,0.009632863,0.009654483,0.009600277,0.010065151,0.009899262,0.009548763,0.010359132,0.009790829,0.009788472,0.010151347,0.009675126,0.009210721,0.009710016,0.009909926,0.010055736,0.00998239,0.009291901,0.009797716,0.009330118,0.0092997905,0.009549218,0.009078194,0.009901084,0.009998859,0.009548798,0.009721529,0.0094100125,0.009838676,0.0100446325,0.009296229,0.009785849,0.009483847,0.00986168,0.009953678,0.0096867485,0.009423005,0.009626337,0.009400897,0.010409844,0.0098131355,0.009591578,0.009444099,0.009566544,0.009744873,0.010078923,0.009485205,0.009801983,0.009928797,0.010059348,0.009416738,0.00975428,0.009796852,0.009010488,0.010086692,0.00972004,0.009745776,0.009502289,0.009226812,0.009721422,0.009596004,0.009563987,0.009906303,0.009948647,0.00963062,0.009863036,0.009195287,0.009257395,0.009705409,0.0102115795
SNPS,0.009708533,0.010283451,0.009994986,0.009702092,0.009945612,0.010446497,0.009856565,0.010585768,0.009634686,0.009345492,0.009865707,0.009725185,0.009296707,0.009166162,0.010221956,0.009924931,0.00950883,0.009758669,0.009415152,0.009903757,0.0095053585,0.00989029,0.009475967,0.009864859,0.009461207,0.010039734,0.0093420595,0.009998733,0.009573345,0.009363725,0.010052949,0.009482685,0.009442154,0.00901652,0.009620457,0.009647034,0.009613453,0.010047919,0.009893995,0.009518251,0.010353416,0.009756802,0.00975357,0.010154538,0.009690322,0.00920786,0.009685285,0.009898227,0.010092131,0.009921516,0.0093119675,0.009823379,0.009309875,0.009330528,0.0095526455,0.009098462,0.0099084955,0.009939138,0.009491461,0.009726114,0.00938813,0.009837575,0.010048555,0.009237627,0.009855591,0.009451232,0.009889981,0.009995963,0.009760391,0.009409942,0.009641078,0.009301674,0.010466992,0.009876235,0.009588878,0.009371482,0.009557781,0.009801723,0.010113478,0.009465441,0.0098323515,0.009976209,0.010042901,0.009356686,0.0097379,0.0098001305,0.008974707,0.01009999,0.009776539,0.009700599,0.009584699,0.009187565,0.0097818915,0.009623607,0.009656925,0.009883822,0.009926405,0.009635085,0.009823751,0.009210975,0.009247637,0.009717922,0.010214786
TGT,0.009695311,0.010271953,0.010006874,0.009712025,0.009948022,0.010369212,0.009843157,0.010605102,0.009635961,0.009356978,0.009874739,0.00979335,0.0092846975,0.009186227,0.0102618495,0.009903291,0.009456601,0.009783938,0.009411689,0.009923027,0.009457823,0.009842953,0.009472547,0.009925207,0.009476785,0.010013364,0.009326479,0.009971986,0.009635977,0.0093966415,0.010139047,0.009495503,0.009452709,0.008978611,0.009617171,0.009694189,0.0096903285,0.0100114215,0.009984686,0.009500955,0.010373558,0.009758442,0.009742375,0.010106658,0.009659967,0.009217268,0.009757489,0.0099215545,0.0100721,0.009885254,0.009306058,0.009795966,0.009375308,0.009315445,0.009517499,0.009060967,0.009850053,0.010020368,0.009517588,0.009701965,0.009381665,0.009883272,0.010045272,0.009235977,0.009771964,0.009478245,0.009911837,0.009942961,0.009715189,0.009426852,0.009600701,0.009292328,0.010454732,0.0098764775,0.009658501,0.009442719,0.009548189,0.009749381,0.010068031,0.009508651,0.009793288,0.009964186,0.010058546,0.009379344,0.009788141,0.009799196,0.0090179145,0.010084043,0.009722702,0.009746204,0.009534864,0.009232725,0.009733122,0.00956983,0.009569556,0.0099062575,0.009839149,0.009658621,0.009817044,0.0092462655,0.009278586,0.009728046,0.010175146
TJX,0.009686179,0.010262839,0.010030765,0.009699495,0.0100004515,0.01034083,0.009845757,0.010554162,0.009632321,0.009352715,0.00989478,0.009763765,0.00928955,0.009190481,0.010192664,0.009925828,0.009549043,0.009804385,0.009501086,0.009951691,0.009454353,0.009801021,0.009474847,0.009934518,0.009491043,0.010014154,0.009344371,0.010020571,0.009612986,0.009371918,0.010008707,0.009521468,0.009492762,0.009053209,0.009628035,0.009641141,0.009635055,0.010007465,0.009923909,0.009479916,0.010363917,0.009743144,0.009769948,0.010120456,0.009680293,0.009240899,0.00967434,0.009846301,0.010088776,0.009933709,0.009288592,0.009791141,0.009331096,0.009291038,0.009555513,0.0091586495,0.00986175,0.009988107,0.009517985,0.009629461,0.009361719,0.00983781,0.010064529,0.009269328,0.009741651,0.009505965,0.009901231,0.009960386,0.00977339,0.0094450675,0.009614274,0.009416945,0.010460603,0.009848334,0.009592863,0.009408623,0.009543498,0.009758424,0.010088525,0.009473771,0.009800853,0.009909807,0.010061358,0.009375451,0.00977865,0.009719973,0.009032567,0.010093626,0.009752316,0.0097148735,0.009490796,0.009253913,0.009798752,0.00961799,0.009549748,0.009935404,0.009899225,0.009668185,0.009810876,0.009236123,0.009284793,0.009727926,0.010164503
TPR,0.009726639,0.010268766,0.010013798,0.009669833,0.010021664,0.010358175,0.00980646,0.01061571,0.009703268,0.009362803,0.009888611,0.00973837,0.009258752,0.009192474,0.010182034,0.009919911,0.009505921,0.009802138,0.009461619,0.009907824,0.0094882175,0.009857774,0.009462677,0.009941381,0.00946499,0.010044761,0.009364385,0.009982802,0.009588498,0.0094591575,0.010096481,0.009509284,0.009460761,0.008952616,0.009623881,0.00966599,0.009673532,0.01002892,0.009864444,0.009498395,0.010400546,0.009760104,0.009745831,0.0101382295,0.009741426,0.009230857,0.00976846,0.009956082,0.0100492295,0.00993154,0.0092882,0.00984714,0.0093074795,0.009326672,0.009515994,0.009018061,0.0098544005,0.009972467,0.009462819,0.009672118,0.009354992,0.009849597,0.010007894,0.009218214,0.009786013,0.009422842,0.009900779,0.009983974,0.009703105,0.009448293,0.009644922,0.009342703,0.010448349,0.009873367,0.009646326,0.009464313,0.009533802,0.009711,0.010139737,0.009530613,0.009781143,0.009907425,0.010083559,0.00941978,0.009791881,0.009773582,0.008965831,0.010158749,0.009685055,0.009760633,0.009491958,0.00920811,0.009738579,0.009598063,0.009610894,0.009885193,0.0099029,0.009658971,0.009841913,0.009173931,0.00926699,0.00970412,0.010158526
TSCO,0.009690058,0.010250034,0.010021033,0.009666459,0.009999659,0.010445197,0.00985198,0.010575642,0.009656528,0.009407027,0.009902941,0.009757612,0.0092535,0.00918565,0.010182736,0.00993255,0.009525698,0.009817369,0.00947723,0.009954145,0.009435456,0.009841401,0.009498829,0.009885133,0.009477373,0.010030097,0.009339164,0.009965567,0.00960011,0.009390129,0.010059153,0.0095323995,0.009465442,0.0089977905,0.009635564,0.009683358,0.009621524,0.009979667,0.009942964,0.00947814,0.010379248,0.009758905,0.009707671,0.010122336,0.009698762,0.009252923,0.009703104,0.009895957,0.010040093,0.009909247,0.009263854,0.009849597,0.009344861,0.009320614,0.009495391,0.009068949,0.00986241,0.009954203,0.009487985,0.009687554,0.009377202,0.009849545,0.010046497,0.0092107635,0.009729365,0.0094476845,0.009902995,0.009973934,0.009771632,0.00942947,0.009598485,0.009374235,0.010506883,0.009875741,0.009609915,0.009409894,0.0095724035,0.009712029,0.010071762,0.009522295,0.009784702,0.009954198,0.010102557,0.00938932,0.009783529,0.0097634625,0.009016149,0.0101531,0.0097515145,0.009740151,0.00953958,0.009240627,0.0097729955,0.009603215,0.009586851,0.009917569,0.009841738,0.009677788,0.009835732,0.009194978,0.00926953,0.009709193,0.010162802
TXN,0.009712344,0.010274656,0.00999412,0.009683105,0.009953186,0.010426583,0.009851679,0.010554788,0.009688985,0.009348799,0.009884426,0.009789602,0.0092617255,0.009171493,0.010192537,0.009916998,0.0095230695,0.009817019,0.009476128,0.009923996,0.009450976,0.009862306,0.009474146,0.009902129,0.009485456,0.010024945,0.009305103,0.009987002,0.00963172,0.009372204,0.010054701,0.009518811,0.009457692,0.009012211,0.009611109,0.009636365,0.009641986,0.010019352,0.009959531,0.009482145,0.010399342,0.00974936,0.009760834,0.010144802,0.00966824,0.009199698,0.0096760895,0.009835049,0.010051815,0.009934413,0.009318657,0.009814052,0.009353121,0.0093104625,0.009552384,0.009058971,0.009892548,0.009981867,0.0095050875,0.00969565,0.009384196,0.009860323,0.010035883,0.009262434,0.009777105,0.009444968,0.00990583,0.009986263,0.0097369915,0.009421452,0.00962868,0.009345887,0.010486825,0.00989111,0.009614634,0.009358171,0.00955764,0.009721739,0.010077081,0.009510768,0.009841947,0.00991964,0.010089759,0.0093789995,0.009758557,0.009781361,0.008981765,0.010136223,0.009750434,0.009764059,0.009557264,0.009221261,0.009778166,0.009596255,0.009599087,0.009896549,0.009862494,0.0096677765,0.009791879,0.0091881305,0.0092439465,0.009721545,0.010227331
ULTA,0.009701106,0.010248814,0.01004648,0.009691117,0.009999383,0.01041887,0.009857372,0.010584092,0.00965249,0.009339108,0.009899204,0.009711877,0.009255638,0.009230059,0.0101444265,0.0100135,0.009539769,0.009836315,0.009487068,0.009866736,0.00945568,0.009871093,0.009460291,0.009891395,0.009462084,0.010013592,0.009341048,0.009958806,0.00964847,0.009353671,0.009997166,0.009508672,0.009449309,0.009047676,0.00960049,0.009690062,0.009620225,0.01001425,0.009905838,0.009462122,0.010390159,0.009743438,0.009764541,0.010157923,0.009666706,0.009197692,0.0096664,0.009851764,0.010076801,0.009917245,0.009291728,0.009847088,0.009357088,0.00932538,0.009526077,0.009093961,0.009903236,0.009954995,0.009507372,0.009708973,0.0093455035,0.009813261,0.0100095,0.009249921,0.009804068,0.009469345,0.0098750405,0.010000365,0.009776054,0.009454823,0.009660288,0.00937444,0.010467865,0.009879023,0.009578971,0.009391787,0.009556684,0.009760188,0.010083587,0.009529082,0.00977949,0.009887575,0.010030708,0.009402096,0.009765378,0.00975555,0.008996608,0.010121941,0.009768902,0.009756923,0.009558997,0.009227203,0.009803393,0.009604005,0.009602058,0.009916842,0.009860638,0.009650237,0.009814022,0.009240906,0.009289092,0.00969587,0.010167831
V,0.0097013535,0.010262754,0.010072914,0.0097338855,0.0099839,0.010381463,0.0098198345,0.010588508,0.009591334,0.009335929,0.009872093,0.009752685,0.009276891,0.009224954,0.01021973,0.009986654,0.009504398,0.009818155,0.00941709,0.009832963,0.009495791,0.009850163,0.009466788,0.00994399,0.009487505,0.010004458,0.009362801,0.009986691,0.009628845,0.009390136,0.010086864,0.009525075,0.009438677,0.009006027,0.009646876,0.009664052,0.009672737,0.0100479685,0.009943129,0.00947437,0.010381498,0.009756672,0.009786634,0.010143556,0.009614645,0.00918254,0.00978157,0.009933749,0.010137737,0.009897996,0.009288171,0.009810448,0.009353962,0.009276151,0.009505395,0.009092987,0.009862011,0.0099840425,0.009550533,0.009676522,0.00932659,0.009838304,0.010049098,0.00925637,0.009800084,0.009447664,0.00987257,0.0099406745,0.0097251665,0.009454082,0.009584904,0.009377837,0.010423934,0.0098529905,0.009622684,0.009470252,0.009515341,0.009800674,0.010080932,0.0094930865,0.009778054,0.009877675,0.010060576,0.0093877185,0.009785655,0.009728681,0.009041252,0.010127356,0.009714015,0.009732672,0.009526155,0.009202196,0.0097523425,0.009585121,0.009563375,0.009912492,0.009855857,0.009633291,0.009845219,0.009228395,0.009309502,0.009721318,0.010180596
WDAY,0.009713329,0.010254426,0.00999999,0.009709689,0.009962557,0.010389591,0.009839623,0.010598848,0.009675004,0.009390519,0.009860221,0.009733722,0.00931522,0.00923342,0.01017637,0.009915976,0.009551908,0.009759344,0.009463202,0.009937724,0.009497172,0.009844395,0.009507945,0.009896102,0.009488042,0.010031089,0.009371781,0.009945827,0.009600788,0.009381983,0.0100208,0.009517715,0.009456008,0.009001244,0.009620022,0.009685719,0.009613737,0.010066507,0.009880632,0.00950497,0.010326115,0.009805519,0.009775346,0.010139366,0.009639405,0.00922626,0.009741033,0.009888601,0.010055102,0.009910914,0.009293699,0.00981994,0.009307953,0.009321479,0.009575649,0.009063173,0.009883219,0.009946763,0.009550969,0.009688049,0.009404557,0.009831084,0.010007583,0.009230392,0.009813153,0.009427997,0.00986003,0.009944005,0.009744596,0.009459765,0.009653988,0.009346741,0.010420127,0.009817885,0.009604537,0.009387726,0.009577402,0.009805782,0.010093379,0.009506205,0.009833209,0.009960456,0.0100493375,0.009393693,0.009755031,0.009740178,0.008987568,0.010105493,0.009755082,0.009754614,0.009530745,0.00917327,0.009726652,0.009628747,0.009649292,0.009885838,0.009936355,0.00962453,0.00983316,0.009204669,0.009280922,0.009684196,0.010198316
WELL,0.00968901,0.010276778,0.009983813,0.009694092,0.0099454895,0.0103573315,0.00985561,0.01057142,0.009633905,0.00935158,0.009848916,0.009771342,0.009282579,0.009192706,0.010209437,0.009935671,0.00946038,0.009796429,0.00947251,0.009855748,0.009455814,0.009842255,0.009500917,0.009930836,0.009498419,0.0100323,0.009315593,0.009953451,0.009668943,0.009408243,0.010107661,0.009501991,0.009404873,0.009016382,0.009638154,0.009688147,0.009662099,0.010047273,0.009947458,0.009522738,0.010342358,0.00974847,0.009749625,0.010125267,0.009668558,0.009190947,0.00970801,0.009911134,0.010104578,0.009910469,0.009283391,0.009830453,0.009403924,0.009364193,0.009508908,0.009051751,0.009848944,0.009969014,0.009489756,0.009713228,0.009378802,0.009854842,0.009972138,0.009249927,0.009813801,0.009437622,0.009895148,0.009974761,0.009723934,0.009411572,0.0096349185,0.009326658,0.01045997,0.009923687,0.009617434,0.009392776,0.009563431,0.009741895,0.010046601,0.009539189,0.009804558,0.009951325,0.010036397,0.0094183,0.009779446,0.009765707,0.009022545,0.010136488,0.0097597055,0.00973873,0.009532667,0.009249381,0.009768603,0.009585257,0.009627333,0.009886483,0.009889161,0.009666329,0.009783112,0.00922562,0.009273169,0.009695005,0.010194294
WFC,0.009695847,0.010308569,0.010009028,0.009698462,0.009951763,0.010330036,0.009836406,0.010536132,0.009700975,0.009349727,0.009856646,0.009773732,0.009295531,0.009174299,0.010200972,0.009924673,0.00947924,0.009780742,0.009476728,0.009900039,0.009455509,0.009839244,0.009485461,0.009921378,0.009522204,0.010002142,0.009319959,0.009962547,0.009645476,0.009406054,0.010067443,0.009526888,0.0094572995,0.009010199,0.009661861,0.0096558165,0.009652607,0.01006325,0.009933236,0.009506183,0.010341944,0.0097530065,0.009780721,0.010152206,0.009659033,0.009229805,0.009707542,0.009871763,0.01003723,0.009931153,0.009288242,0.009806597,0.009349331,0.009351502,0.009543832,0.009052346,0.009878943,0.009995181,0.009489941,0.009699024,0.0094082635,0.009848325,0.010043894,0.0092689395,0.009809149,0.009457822,0.009905273,0.009936926,0.009705974,0.009454619,0.009619346,0.009324951,0.0104600275,0.0099011315,0.009637693,0.009414139,0.009534135,0.009750767,0.01009479,0.009482695,0.009831574,0.009942925,0.0100621395,0.009394558,0.009770738,0.00976087,0.008993276,0.010125887,0.009716475,0.009724071,0.009495627,0.009221076,0.009757335,0.00959706,0.009606102,0.009912938,0.009924347,0.009656055,0.00979957,0.009208269,0.0092621315,0.009728416,0.010156046
WMT,0.009712543,0.01022491,0.009978038,0.009682386,0.00999331,0.0103669735,0.009822361,0.010547822,0.009634539,0.009380323,0.009865206,0.009724917,0.00928296,0.009174781,0.010158736,0.00993267,0.009531112,0.009833755,0.0094366735,0.00990909,0.009410717,0.009849528,0.009485738,0.00988324,0.009473936,0.010011269,0.009352075,0.009942064,0.009676494,0.009415367,0.010069747,0.009507068,0.009456588,0.009073977,0.009594515,0.009688285,0.009683055,0.009971731,0.0099463,0.009498342,0.010392079,0.009739318,0.009741234,0.0101357475,0.009709565,0.009212295,0.009655638,0.009902852,0.010110257,0.00991155,0.009294542,0.009833331,0.009402494,0.009334407,0.009527313,0.009033501,0.009870646,0.009938753,0.009497279,0.009684218,0.009361447,0.009860249,0.010018917,0.009237062,0.009785638,0.009459361,0.009902557,0.010000035,0.009734951,0.00944166,0.009634301,0.009373614,0.010507463,0.009912236,0.00963527,0.009426061,0.009562393,0.0096863415,0.010079658,0.009525425,0.009767534,0.009931718,0.010101062,0.0093925195,0.009793488,0.009754038,0.009007978,0.010155979,0.00970744,0.009761993,0.009521465,0.009249987,0.009767027,0.009620122,0.009594351,0.009898738,0.009844024,0.009721495,0.009810191,0.009210824,0.009259037,0.009744737,0.010129458
XLE,0.009701575,0.010200143,0.010011251,0.009709033,0.009994158,0.010382729,0.009883845,0.01056957,0.009593096,0.009381626,0.009866731,0.009700151,0.009317645,0.009159597,0.01019788,0.009910882,0.009490617,0.009791076,0.009458585,0.009888946,0.009383237,0.00985395,0.009481487,0.009865494,0.009436655,0.009995061,0.009320795,0.009989687,0.009675276,0.009385965,0.010039687,0.009515526,0.009468912,0.009043977,0.009644868,0.009675562,0.0096636135,0.010008494,0.009915281,0.009508987,0.010341058,0.009755964,0.009722113,0.0101175755,0.009717261,0.009194301,0.00966909,0.00988033,0.010134173,0.009890834,0.009295118,0.009821056,0.009408694,0.00934243,0.009560784,0.009060731,0.009895671,0.009970888,0.009477658,0.009716786,0.009389436,0.009856269,0.009982881,0.009259622,0.009824953,0.009463934,0.0098827295,0.010004418,0.009800127,0.009448125,0.009656211,0.009330832,0.010498527,0.009864929,0.009654591,0.009471142,0.009544794,0.009732016,0.0100567285,0.009532019,0.0097560715,0.009943186,0.01005955,0.0093613155,0.009774678,0.0098305885,0.008989815,0.010107405,0.009684223,0.00972899,0.009596717,0.009199848,0.009761536,0.009596971,0.009602976,0.009927515,0.009879106,0.009698833,0.009795219,0.009245714,0.009253623,0.009731299,0.010166367
XLK,0.009727502,0.010285972,0.00998397,0.009688834,0.009943767,0.010395478,0.009847037,0.010603214,0.009666871,0.009377413,0.009848073,0.009746806,0.009266203,0.009210485,0.010225908,0.009916531,0.0094889365,0.009779058,0.009455204,0.009895367,0.009449662,0.009837374,0.009476396,0.009914845,0.009498557,0.01003653,0.009356888,0.009973499,0.0095955925,0.009405744,0.010094367,0.009495734,0.009459847,0.008984463,0.009616757,0.009670052,0.009671863,0.010013844,0.009942972,0.009511968,0.010403378,0.009782229,0.009770566,0.010153737,0.009684185,0.009192724,0.009750674,0.009926577,0.010048101,0.0099133225,0.009300028,0.009816909,0.009354813,0.009294702,0.009526742,0.009072882,0.009881978,0.009963113,0.009511957,0.0096961595,0.009384618,0.009845033,0.0100346375,0.009242679,0.009769879,0.009438128,0.009915495,0.009965962,0.009693189,0.009413631,0.0095823575,0.009317367,0.010441504,0.0098721925,0.009651097,0.009454067,0.009560777,0.009752142,0.010104987,0.009492409,0.009764364,0.009938161,0.010017518,0.009402645,0.009774474,0.009787332,0.009016135,0.010146395,0.009716074,0.009731645,0.009531733,0.009208046,0.009723009,0.009619052,0.009577975,0.009906822,0.009885473,0.009655248,0.009852581,0.009252246,0.0092620645,0.009747305,0.010147195
XLY,0.009720842,0.01030716,0.009999657,0.009694581,0.009971835,0.010355728,0.0098389955,0.01053381,0.009639039,0.009365151,0.009861138,0.00971955,0.009275012,0.009199792,0.010201357,0.009922279,0.00950085,0.009795562,0.009507437,0.009884708,0.009455374,0.009839193,0.009495186,0.009929307,0.00946302,0.010053493,0.009379639,0.0099889925,0.009625209,0.009389714,0.0100985,0.009495902,0.009439318,0.008964891,0.009619413,0.009644393,0.009656297,0.010058463,0.00991994,0.009496103,0.010421831,0.009738133,0.009754479,0.010153316,0.009631441,0.009185666,0.0097031975,0.009905291,0.01008405,0.009914214,0.009280048,0.009767714,0.009358007,0.009350922,0.009505022,0.009065699,0.009856142,0.009971934,0.009521576,0.009716338,0.009361923,0.0098619545,0.010020804,0.009266066,0.009793485,0.009468259,0.009898321,0.009989894,0.009748286,0.009430446,0.009605135,0.009375951,0.0104663735,0.009880862,0.009622905,0.009435653,0.00953541,0.009768945,0.010081482,0.009515934,0.009816187,0.0099353045,0.01004884,0.00939972,0.0097400155,0.009768246,0.00902403,0.010128203,0.009741785,0.009721781,0.009498938,0.009229148,0.009775497,0.00960545,0.009607377,0.009919745,0.009852473,0.009665929,0.009803148,0.009250356,0.00924626,0.009720627,0.010181008
